DMI,density_z4,R_IRI,DMI_z2_x,density_z2,L_IRI,index,DMI_id,Density_x_y,R_IRI_y,DMI_z2_y,Density_y_y,L_IRI_y,DMI_fwd,D0,D48,SCI,BDI,BCI,Latitude,Longitude,Patching_color_map,Patching_depth,Patching_color
1086,0.0,64.7,1086,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669289,-87.166229,Good_condition,1,green
1092,0.0,22.6,1092,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669273,-87.166229,Good_condition,1,green
1098,0.0,25.6,1098,0.0,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669258,-87.166237,Surface_patching_warning,2,yellow
1104,0.0,60.1,1104,0.85,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669243,-87.166245,Good_condition,1,green
1110,0.324,16.0,1110,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669228,-87.166252,Good_condition,1,green
1116,4.231,57.4,1116,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669212,-87.166252,Good_condition,1,green
1122,2.099,29.3,1122,1.389,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669193,-87.16626,Good_condition,1,green
1128,1.303,52.9,1128,0.0,116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669178,-87.166267,Surface_patching_warning,2,yellow
1134,1.056,60.4,1134,0.0,169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669163,-87.166267,Surface_patching_warning,2,yellow
1140,9.069,254.5,1140,0.947,104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669147,-87.166275,Surface_patching_warning,2,yellow
1146,0.404,339.1,1146,0.0,144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669132,-87.166283,Full_depth_patching,7,red
1152,4.319,138.1,1152,1.089,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669117,-87.16629,Surface_patching_warning,2,yellow
1158,2.966,22.6,1158,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669102,-87.16629,Good_condition,1,green
1164,2.395,19.9,1164,0.59,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669086,-87.166298,Good_condition,1,green
1170,3.765,60.0,1170,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669071,-87.166306,Good_condition,1,green
1176,4.595,66.2,1176,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669056,-87.166306,Good_condition,1,green
1182,4.277,22.6,1182,0.72,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669037,-87.166313,Good_condition,1,green
1188,4.736,56.1,1188,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669022,-87.166321,Good_condition,1,green
1194,4.38,19.2,1194,0.519,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669006,-87.166321,Good_condition,1,green
1200,2.183,69.2,1200,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668991,-87.166328,Good_condition,1,green
1206,0.0,21.4,1206,1.001,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668976,-87.166336,Surface_patching_warning,2,yellow
1212,0.0,80.8,1212,0.0,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668961,-87.166336,Surface_patching_warning,2,yellow
1218,1.985,56.0,1218,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668945,-87.166344,Good_condition,1,green
1224,1.022,49.7,1224,1.272,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668926,-87.166351,Good_condition,1,green
1230,0.0,35.4,1230,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668911,-87.166351,Good_condition,1,green
1236,1.049,6.3,1236,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668896,-87.166359,Good_condition,1,green
1242,0.266,10.7,1242,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66888,-87.166367,Good_condition,1,green
1248,0.344,7.6,1248,1.397,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668865,-87.166374,Surface_patching_warning,2,yellow
1254,1.242,41.5,1254,0.0,204.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66885,-87.166374,Surface_patching_warning,2,yellow
1260,0.538,21.5,1260,0.0,143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668835,-87.166382,Surface_patching_warning,2,yellow
1266,0.709,24.3,1266,1.368,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668819,-87.166389,Surface_patching_warning,2,yellow
1272,0.244,14.0,1272,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668804,-87.166389,Good_condition,1,green
1278,0.064,10.3,1278,0.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668785,-87.166397,Surface_patching_warning,2,yellow
1284,1.709,34.6,1284,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668774,-87.166405,Good_condition,1,green
1290,0.0,18.6,1290,0.035,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668755,-87.166412,Good_condition,1,green
1296,0.988,37.9,1296,0.988,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668739,-87.166412,Good_condition,1,green
1302,2.09,42.4,1302,1.998,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668724,-87.16642,Good_condition,1,green
1308,0.0,17.3,1308,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668709,-87.166428,Good_condition,1,green
1314,0.0,22.0,1314,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668694,-87.166435,Good_condition,1,green
1320,0.0,46.5,1320,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668678,-87.166435,Good_condition,1,green
1326,0.0,14.5,1326,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668663,-87.166443,Good_condition,1,green
1332,0.0,31.5,1332,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668648,-87.166451,Good_condition,1,green
1338,0.0,34.0,1338,1.816,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668633,-87.166458,Good_condition,1,green
1344,0.0,31.7,1344,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668613,-87.166466,Good_condition,1,green
1350,0.878,17.8,1350,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668598,-87.166466,Good_condition,1,green
1356,0.0,13.8,1356,0.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668583,-87.166473,Good_condition,1,green
1362,0.288,13.5,1362,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668568,-87.166481,Good_condition,1,green
1368,0.658,42.5,1368,0.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668552,-87.166489,Good_condition,1,green
1374,1.017,14.6,1374,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668537,-87.166489,Good_condition,1,green
1380,1.186,14.2,1380,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668526,-87.166496,Good_condition,1,green
1386,1.311,8.9,1386,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668507,-87.166504,Good_condition,1,green
1392,1.107,24.8,1392,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668491,-87.166512,Good_condition,1,green
1398,3.99,111.8,1398,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668476,-87.166519,Surface_patching_warning,2,yellow
1404,2.331,27.6,1404,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668461,-87.166527,Good_condition,1,green
1410,3.123,41.6,1410,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668446,-87.166527,Good_condition,1,green
1416,1.788,16.4,1416,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66843,-87.166534,Good_condition,1,green
1422,1.222,29.0,1422,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668415,-87.166542,Good_condition,1,green
1428,2.603,47.2,1428,1.297,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6684,-87.16655,Good_condition,1,green
1434,1.191,127.2,1434,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668385,-87.166557,Surface_patching_warning,2,yellow
1440,1.766,51.0,1440,0.645,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668369,-87.166565,Good_condition,1,green
1446,1.47,20.4,1446,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668354,-87.166573,Good_condition,1,green
1452,0.027,87.7,1452,2.398,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668339,-87.166573,Surface_patching_warning,2,yellow
1458,1.198,44.7,1458,0.0,142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668324,-87.16658,Surface_patching_warning,2,yellow
1464,0.939,66.0,1464,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668308,-87.166588,Good_condition,1,green
1470,0.0,291.3,1470,0.0,197.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668293,-87.166595,Surface_patching_warning,2,yellow
1476,0.009,210.3,1476,0.0,112.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668278,-87.166603,Surface_patching_warning,2,yellow
1482,0.0,15.1,1482,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668262,-87.166611,Surface_patching_warning,2,yellow
1488,0.0,34.0,1488,0.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668243,-87.166618,Surface_patching_warning,2,yellow
1494,2.779,14.2,1494,1.365,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668228,-87.166626,Good_condition,1,green
1500,0.408,26.5,1500,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668213,-87.166634,Good_condition,1,green
1506,0.0,22.2,1506,0.704,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668198,-87.166634,Surface_patching_warning,2,yellow
1512,1.285,159.9,1512,1.091,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668182,-87.166641,Surface_patching_warning,2,yellow
1518,0.0,25.4,1518,2.115,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668167,-87.166649,Good_condition,1,green
1524,0.0,25.5,1524,1.185,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668152,-87.166656,Good_condition,1,green
1530,0.0,57.2,1530,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668137,-87.166664,Good_condition,1,green
1536,0.0,21.6,1536,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668121,-87.166672,Good_condition,1,green
1542,0.0,38.9,1542,0.027,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66811,-87.166679,Surface_patching_warning,2,yellow
1548,0.0,154.1,1548,3.652,165.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668091,-87.166687,Surface_patching_warning,2,yellow
1554,0.0,17.0,1554,1.531,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668076,-87.166695,Good_condition,1,green
1560,0.0,5.5,1560,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66806,-87.166702,Good_condition,1,green
1566,0.046,39.2,1566,2.27,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668045,-87.166702,Good_condition,1,green
1572,0.0,10.8,1572,2.349,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66803,-87.16671,Good_condition,1,green
1578,0.0,6.2,1578,0.515,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.668015,-87.166718,Surface_patching_warning,2,yellow
1584,0.0,16.6,1584,2.755,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667999,-87.166725,Good_condition,1,green
1590,0.0,7.6,1590,2.036,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667984,-87.166733,Good_condition,1,green
1596,0.0,16.9,1596,0.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667969,-87.16674,Good_condition,1,green
1602,0.0,111.0,1602,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667957,-87.166748,Surface_patching_warning,2,yellow
1608,0.0,13.8,1608,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667938,-87.166756,Good_condition,1,green
1614,0.0,43.0,1614,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667927,-87.166763,Good_condition,1,green
1620,0.0,7.4,1620,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667908,-87.166771,Good_condition,1,green
1626,0.0,55.1,1626,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667892,-87.166779,Good_condition,1,green
1632,0.0,53.3,1632,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667877,-87.166786,Surface_patching_warning,2,yellow
1638,0.0,39.6,1638,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667866,-87.166786,Good_condition,1,green
1644,0.0,18.0,1644,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667847,-87.166794,Good_condition,1,green
1650,0.0,41.9,1650,0.84,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667831,-87.166801,Good_condition,1,green
1656,0.0,36.8,1656,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667816,-87.166809,Good_condition,1,green
1662,0.0,3.3,1662,0.472,64.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667805,-87.166817,Good_condition,1,green
1668,0.79,67.1,1668,0.179,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667786,-87.166824,Good_condition,1,green
1674,0.0,64.4,1674,0.593,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66777,-87.166832,Surface_patching_warning,2,yellow
1680,0.0,43.7,1680,0.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667755,-87.16684,Surface_patching_warning,2,yellow
1686,0.657,68.8,1686,0.63,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667744,-87.166847,Good_condition,1,green
1692,0.0,249.9,1692,0.853,372.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667728,-87.166855,Full_depth_patching,7,red
1698,0.0,143.9,1698,0.237,350.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667713,-87.166862,Full_depth_patching,7,red
1704,0.0,108.1,1704,2.719,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667698,-87.16687,Surface_patching_warning,2,yellow
1710,0.0,80.6,1710,1.786,275.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667679,-87.166878,Surface_patching_warning,2,yellow
1716,0.0,59.0,1716,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667664,-87.166885,Good_condition,1,green
1722,0.0,132.5,1722,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667648,-87.166893,Surface_patching_warning,2,yellow
1728,0.0,422.0,1728,0.0,147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667637,-87.166901,Full_depth_patching,7,red
1734,1.137,189.2,1734,1.063,370.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667622,-87.166908,Full_depth_patching,7,red
1740,0.0,47.5,1740,0.0,109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667606,-87.166916,Surface_patching_warning,2,yellow
1746,1.6,47.7,1746,0.274,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667587,-87.166924,Good_condition,1,green
1752,0.0,41.2,1752,0.0,123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667576,-87.166931,Surface_patching_warning,2,yellow
1758,0.292,145.9,1758,0.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667561,-87.166939,Surface_patching_warning,2,yellow
1764,0.0,18.5,1764,0.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667545,-87.166946,Good_condition,1,green
1770,0.0,24.6,1770,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66753,-87.166954,Good_condition,1,green
1776,0.0,21.5,1776,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667515,-87.166962,Good_condition,1,green
1782,0.0,27.6,1782,0.459,143.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6675,-87.166969,Surface_patching_warning,2,yellow
1788,1.139,105.9,1788,2.256,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667484,-87.166977,Surface_patching_warning,2,yellow
1794,0.0,45.5,1794,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667469,-87.166985,Good_condition,1,green
1800,0.376,51.1,1800,0.234,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667454,-87.166992,Good_condition,1,green
1806,0.0,9.0,1806,0.867,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667439,-87.167,Good_condition,1,green
1812,0.0,50.0,1812,0.0,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667423,-87.167007,Surface_patching_warning,2,yellow
1818,0.0,31.9,1818,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667408,-87.167015,Good_condition,1,green
1824,0.0,8.1,1824,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667393,-87.167023,Good_condition,1,green
1830,0.0,44.5,1830,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667377,-87.16703,Good_condition,1,green
1836,0.0,22.7,1836,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667362,-87.167038,Good_condition,1,green
1842,0.0,83.8,1842,2.211,122.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667347,-87.167046,Surface_patching_warning,2,yellow
1848,0.0,18.3,1848,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667332,-87.167053,Surface_patching_warning,2,yellow
1854,0.0,11.4,1854,0.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66732,-87.167061,Good_condition,1,green
1860,0.0,62.1,1860,0.0,137.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667305,-87.167068,Surface_patching_warning,2,yellow
1866,0.099,66.1,1866,1.55,113.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66729,-87.167076,Surface_patching_warning,2,yellow
1872,0.0,26.1,1872,0.27,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667274,-87.167084,Surface_patching_warning,2,yellow
1878,0.0,13.0,1878,0.0,207.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667259,-87.167091,Surface_patching_warning,2,yellow
1884,0.0,34.8,1884,0.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66724,-87.167099,Surface_patching_warning,2,yellow
1890,0.0,29.0,1890,0.802,182.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667229,-87.167107,Surface_patching_warning,2,yellow
1896,0.849,22.1,1896,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667213,-87.167114,Good_condition,1,green
1902,0.099,40.2,1902,1.416,212.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667198,-87.167122,Surface_patching_warning,2,yellow
1908,0.0,25.2,1908,0.0,289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667183,-87.16713,Surface_patching_warning,2,yellow
1914,1.512,52.5,1914,0.92,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667168,-87.167137,Good_condition,1,green
1920,0.0,49.8,1920,1.491,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667152,-87.167145,Good_condition,1,green
1926,0.138,10.0,1926,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667137,-87.167152,Good_condition,1,green
1932,0.0,23.6,1932,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667122,-87.16716,Good_condition,1,green
